email,lat,long,size,name,type
mailto:stannesenquiries@renfrewshire.gov.uk,55.89708,-4.44151,203,St Anne's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stannesenquiries@renfrewshire.gov.uk,55.89708,-4.44151,203,St Anne's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stanthonys.ps@wled.org.uk,55.89619,-3.70011,192,St Anthony's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stanthonys.ps@wled.org.uk,55.89619,-3.70011,192,St Anthony's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stanthonys@ea.n-ayrshire.sch.uk,55.64702,-4.79001,273,St Anthony's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stanthonysenquiries@renfrewshire.gov.uk,55.81822,-4.53497,178,St Anthony's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stbenedictshighenquiries@renfrewshire.gov.uk,55.84518,-4.51239,668,St Benedict's High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:stbernadette@edu.clacks.gov.uk,56.13328,-3.84222,87,St Bernadette's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stbernadettesprimaryschool@falkirk.gov.uk,56.03519,-3.80942,102,St Bernadette's RC Primary School,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stbernadettesprimaryschool@falkirk.gov.uk,56.03519,-3.80942,102,St Bernadette's RC Primary School,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stboswellsps@scotborders.gov.uk,55.5696,-2.64588,142,St Boswells,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stbrides.primary@highland.gov.uk,56.6908,-5.16211,23,St Bride's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stbrides.primary@highland.gov.uk,56.6908,-5.16211,23,St Bride's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stbridgets@ea.n-ayrshire.sch.uk,55.74784,-4.69351,167,St Bridget's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stbridgets@ea.n-ayrshire.sch.uk,55.74784,-4.69351,167,St Bridget's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stcatherinesenquiries@renfrewshire.gov.uk,55.85282,-4.41564,171,St Catherine's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stcatherinesenquiries@renfrewshire.gov.uk,55.85282,-4.41564,171,St Catherine's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stcharlesenquiries@renfrewshire.gov.uk,55.83216,-4.41879,362,St Charles',http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stcharlesenquiries@renfrewshire.gov.uk,55.83216,-4.41879,362,St Charles',http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stclements.primary@highland.gov.uk,57.59707,-4.42717,30,St Clement's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stclements.primary@highland.gov.uk,57.59707,-4.42717,30,St Clement's,http://data.opendatascotland.org/def/concept/education/stages-of-education/special
mailto:stcolumbas.ps@wled.org.uk,55.90156,-3.60997,126,St Columba's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stcolumbas.ps@wled.org.uk,55.90156,-3.60997,126,St Columba's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stcolumbasrchs.enquiries@fife.gov.uk,56.0701,-3.41853,897,St Columba's High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:stcolumbasrcps.enquiries@fife.gov.uk,56.31872,-3.01936,251,St Columba's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stcombs.sch@aberdeenshire.gov.uk,57.65671,-1.91188,52,St Combs,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stcuthberts.mail@south-ayrshire.gov.uk,55.35557,-4.67796,41,St Cuthbert's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stcyrus.sch@aberdeenshire.gov.uk,56.7742,-2.41296,121,St Cyrus,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stcyrus.sch@aberdeenshire.gov.uk,56.7742,-2.41296,121,St Cyrus,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stdavids.ps@midlothian.gov.uk,55.88881,-3.05279,133,St David's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stdavidsenquiries@renfrewshire.gov.uk,55.82793,-4.52196,80,St David's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stdavidshs@midlothian.gov.uk,55.90163,-3.04495,705,St David's High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:stduthus.primary@highland.gov.uk,57.81381,-4.05858,15,St Duthus,http://data.opendatascotland.org/def/concept/education/stages-of-education/special
mailto:stenhousemuirprimaryschool@falkirk.gov.uk,56.02862,-3.81863,362,Stenhousemuir,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stenhousemuirprimaryschool@falkirk.gov.uk,56.02862,-3.81863,362,Stenhousemuir,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stenton.ps@stenton.elcschool.org.uk,55.95954,-2.60786,43,Stenton,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:steven.banks@east-ayrshire.gov.uk,55.62997,-4.49544,29,Onthank Gaelic Unit,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:steven.banks@east-ayrshire.gov.uk,55.62997,-4.49544,29,Onthank Gaelic Unit,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:steven.banks@east-ayrshire.gov.uk,55.62997,-4.49544,582,Onthank,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stfergus.sch@aberdeenshire.gov.uk,57.56028,-1.84225,108,St Fergus,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stfergus.sch@aberdeenshire.gov.uk,57.56028,-1.84225,108,St Fergus,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stfergusenquiries@renfrewshire.gov.uk,55.84773,-4.44722,115,St Fergus,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stfergusenquiries@renfrewshire.gov.uk,55.84773,-4.44722,115,St Fergus,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stfillansenquiries@renfrewshire.gov.uk,55.86761,-4.55019,156,St Fillan's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stfrancisprimaryschool@falkirk.gov.uk,56.0076,-3.79504,438,St Francis',http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stfrancisprimaryschool@falkirk.gov.uk,56.0076,-3.79504,438,St Francis',http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stgabriels.ps@st-gabriels.elcschool.org.uk,55.9551,-2.98343,178,St Gabriel's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stgabriels.ps@st-gabriels.elcschool.org.uk,55.9551,-2.98343,178,St Gabriel's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stirchesps@scotborders.gov.uk,55.43495,-2.78729,105,Stirches,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stirchesps@scotborders.gov.uk,55.43495,-2.78729,105,Stirches,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stirlinghs@stirling.gov.uk,56.10511,-3.94575,912,Stirling High,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:stjamespaisleyenquiries@renfrewshire.gov.uk,55.85727,-4.4327,116,"St James's, Paisley",http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjamesrenfrewenquiries@renfrewshire.gov.uk,55.87342,-4.39611,458,"St James's, Renfrew",http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjamesrenfrewenquiries@renfrewshire.gov.uk,55.87342,-4.39611,458,"St James's, Renfrew",http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohnboscoprimaryenquiries@renfrewshire.gov.uk,55.9066,-4.46488,128,St John Bosco,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjohnboscoprimaryenquiries@renfrewshire.gov.uk,55.9066,-4.46488,128,St John Bosco,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohnogilvie.ps@wled.org.uk,55.90437,-3.55298,368,St John Ogilvie,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjohnogilvie.ps@wled.org.uk,55.90437,-3.55298,368,St John Ogilvie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohnogilvie@ea.n-ayrshire.sch.uk,55.61942,-4.62928,147,St John Ogilvie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohnogilvieenquiries@renfrewshire.gov.uk,55.84389,-4.40565,167,St John Ogilvie,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohns.mail@south-ayrshire.gov.uk,55.46586,-4.62012,289,St John's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohns@ea.n-ayrshire.sch.uk,55.64524,-4.74344,125,St John's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjohns@ea.n-ayrshire.sch.uk,55.64524,-4.74344,125,St John's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohns@edu..clacks.gov.uk,56.11659,-3.80525,262,St John's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjohns@edu..clacks.gov.uk,56.11659,-3.80525,262,St John's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohnsrcps.enquiries@fife.gov.uk,56.03432,-3.42086,247,St John's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjohnthebaptist.ps@wled.org.uk,55.83026,-3.70456,176,St John The Baptist,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjohnthebaptist.ps@wled.org.uk,55.83026,-3.70456,176,St John The Baptist,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjosephslinlithgow.ps@wled.org.uk,55.97165,-3.60945,124,"St Joseph's, Linlithgow",http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjosephsprimary@aberdeencity.gov.uk,57.14211,-2.12968,298,St Joseph's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjosephsprimary@aberdeencity.gov.uk,57.14211,-2.12968,298,St Joseph's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjosephsprimaryschool@falkirk.gov.uk,55.99629,-3.88321,169,St Joseph's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjosephsprimaryschool@falkirk.gov.uk,55.99629,-3.88321,169,St Joseph's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjosephsps@scotborders.gov.uk,55.54666,-2.83887,19,St Joseph's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjosephsrc.primary@highland.gov.uk,57.47789,-4.2313,159,St Joseph's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjosephsrc.primary@highland.gov.uk,57.47789,-4.2313,159,St Joseph's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjosephsrcps.enquiries@fife.gov.uk,56.13159,-3.3839,156,St Joseph's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stjosephswhitburn.ps@wled.org.uk,55.86141,-3.69592,206,"St Joseph's, Whitburn",http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stjosephswhitburn.ps@wled.org.uk,55.86141,-3.69592,206,"St Joseph's, Whitburn",http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stkentigerns.ac@wled.org.uk,55.87101,-3.63367,1215,St Kentigern's Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:stlukes.ps@midlothian.gov.uk,55.86889,-3.04089,133,St Luke's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stlukes@ea.n-ayrshire.sch.uk,55.64987,-4.72185,213,St Luke's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stlukes@ea.n-ayrshire.sch.uk,55.64987,-4.72185,213,St Luke's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stmacharacademy@aberdeencity.gov.uk,57.16603,-2.11118,877,St Machar Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:stmargarets.ac@wled.org.uk,55.88937,-3.52213,1094,St Margaret's Academy,http://data.opendatascotland.org/def/concept/education/stages-of-education/secondary
mailto:stmargarets.ps@midlothian.gov.uk,55.88121,-3.15103,42,St Margaret's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stmargaretsenquiries@renfrewshire.gov.uk,55.83213,-4.52074,194,St Margaret's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stmargaretsenquiries@renfrewshire.gov.uk,55.83213,-4.52074,194,St Margaret's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stmargaretsenquiries@renfrewshire.gov.uk,55.8327,-4.51857,194,St Margaret's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stmargaretsenquiries@renfrewshire.gov.uk,55.8327,-4.51857,194,St Margaret's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stmargaretsgps@scotborders.gov.uk,55.61484,-2.81364,48,"St Margaret's, Galashiels",http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stmargaretshps@scotborders.gov.uk,55.42042,-2.79129,18,"St Margaret's, Hawick",http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
mailto:stmargaretsprimaryschool@falkirk.gov.uk,55.98737,-3.72187,379,St Margaret's,http://data.opendatascotland.org/def/concept/education/stages-of-education/pre-school
mailto:stmargaretsprimaryschool@falkirk.gov.uk,55.98737,-3.72187,379,St Margaret's,http://data.opendatascotland.org/def/concept/education/stages-of-education/primary
